hyperedge,nodes,timestamp
164,"[57, 59]",34252.0
165,"[26, 42, 37, 31]",34358.0
166,"[5, 63]",34371.0
167,"[156, 214]",34383.0
168,"[48, 49]",34500.0
169,"[42, 52]",34502.0
170,"[42, 52]",34531.0
172,"[25, 97]",34573.0
173,"[5, 63]",34624.0
174,"[216, 156]",34713.0
176,[171],35027.0
177,"[3, 5]",35166.0
178,"[72, 218, 50, 51]",35224.0
179,[14],35255.0
180,"[98, 99]",35380.0
183,"[98, 101]",35641.0
184,"[21, 22, 231]",35731.0
185,"[232, 233]",35739.0
186,"[234, 235, 236, 237, 210]",35995.0
187,[14],36001.0
189,"[116, 246]",36324.0
190,"[248, 247]",36346.0
191,"[249, 75]",36473.0
192,"[14, 239]",36573.0
194,"[28, 14]",36666.0
195,"[98, 101]",36669.0
196,"[248, 247]",36686.0
198,"[210, 14]",36768.0
199,"[104, 251]",36838.0
200,"[41, 252]",36915.0
201,"[176, 253]",36941.0
202,"[170, 252]",36963.0
203,"[170, 116]",37079.0
204,"[232, 233]",37090.0
205,"[170, 252]",37104.0
206,"[41, 76, 254]",37139.0
207,"[170, 116]",37159.0
208,"[176, 175]",37162.0
209,"[138, 255]",37243.0
210,"[256, 257, 250, 213]",37277.0
212,"[184, 258]",37399.0
213,"[232, 233]",37414.0
214,"[18, 219]",37417.0
215,[5],37489.0
216,"[170, 116]",37651.0
217,"[184, 259, 199]",37684.0
218,"[3, 5]",37709.0
219,"[248, 247]",37826.0
220,"[20, 13]",37845.0
221,"[20, 13]",37862.0
223,"[76, 262]",38045.0
224,"[171, 116]",38089.0
225,"[170, 252]",38131.0
226,"[3, 5]",38148.0
227,[263],38221.0
228,[264],38235.0
229,"[265, 266, 267, 268]",38249.0
232,"[130, 271]",38297.0
234,"[130, 271]",38339.0
235,"[130, 271]",38372.0
236,"[130, 271]",38405.0
237,"[232, 233]",38424.0
238,"[130, 271]",38433.0
240,"[176, 175]",38467.0
241,"[130, 271]",38503.0
242,"[130, 271]",38530.0
244,"[130, 271]",38556.0
245,"[130, 271]",38580.0
246,"[130, 271]",38598.0
247,"[276, 277]",38609.0
248,"[130, 271]",38624.0
249,[278],38681.0
250,"[115, 156]",38708.0
251,"[159, 63]",38710.0
252,"[120, 77]",38721.0
253,"[130, 279]",38779.0
255,"[41, 30]",38849.0
256,[278],38854.0
257,"[280, 108]",38862.0
258,"[209, 156]",38886.0
259,"[232, 281]",38979.0
260,"[5, 63]",39090.0
261,[282],39098.0
263,"[108, 63]",39144.0
265,"[108, 63]",39208.0
266,[263],39318.0
267,"[3, 5]",39419.0
268,[47],39423.0
269,"[24, 161, 29]",39437.0
270,"[212, 286, 287]",39458.0
271,"[184, 259]",39597.0
272,"[288, 70]",39616.0
273,"[232, 281]",39747.0
274,"[250, 213]",39757.0
275,"[72, 289, 163, 85]",39759.0
276,"[20, 13]",39832.0
277,"[5, 63]",39859.0
279,"[20, 294]",39911.0
280,"[227, 255]",39967.0
281,"[130, 295]",40037.0
283,"[296, 297]",40311.0
284,"[184, 259]",40427.0
287,"[288, 70]",40463.0
289,"[288, 81]",40537.0
291,"[299, 300]",40802.0
292,"[138, 282]",40853.0
293,"[250, 148, 63]",40989.0
294,"[257, 250]",40995.0
295,"[281, 15]",41037.0
296,"[288, 70]",41067.0
297,"[301, 63]",41145.0
298,"[249, 302]",41271.0
300,[282],41344.0
301,[278],41365.0
302,"[42, 52]",41438.0
303,"[5, 63]",41565.0
307,"[137, 116]",41680.0
309,"[108, 63]",41790.0
310,"[265, 267]",41810.0
314,"[289, 234, 176, 213, 59, 253]",42035.0
315,"[289, 234, 176, 49, 306, 213, 59, 253]",42145.0
316,"[13, 294]",42195.0
317,"[307, 63]",42200.0
318,"[20, 13]",42223.0
319,"[282, 3]",42229.0
320,[263],42286.0
322,"[265, 267]",42340.0
323,"[236, 237, 239, 210, 244, 245]",42360.0
326,"[6, 7]",42486.0
327,"[6, 7]",42515.0
329,"[282, 3]",42709.0
330,"[176, 175]",42890.0
331,"[246, 319]",42893.0
332,"[36, 63]",42896.0
333,"[320, 237]",42939.0
334,"[5, 63]",42963.0
335,"[234, 244, 236]",42977.0
338,"[72, 218]",43127.0
339,"[321, 322]",43173.0
340,"[210, 234, 244, 236]",43218.0
341,"[255, 63]",43305.0
342,"[323, 46]",43413.0
343,"[108, 63]",43424.0
344,"[178, 221]",43455.0
345,"[216, 296]",43538.0
346,"[321, 322]",43565.0
348,"[106, 43, 148, 213, 250]",43575.0
349,"[12, 325]",43601.0
350,"[174, 22]",43642.0
351,"[326, 327, 328, 11, 307, 21, 22]",43801.0
352,"[22, 231]",43811.0
353,[263],43852.0
354,"[329, 330]",43873.0
356,"[108, 63]",43994.0
357,"[321, 322]",44069.0
358,"[216, 6]",44188.0
359,"[6, 7]",44218.0
360,"[210, 237]",44263.0
362,"[321, 322]",44365.0
363,"[19, 63]",44439.0
365,"[210, 237]",44475.0
366,[291],44479.0
367,[291],44480.0
368,"[333, 142]",44532.0
369,"[307, 70]",44585.0
370,"[140, 47]",44631.0
371,"[115, 334]",44662.0
374,"[170, 116]",44973.0
375,"[341, 135]",44987.0
376,"[337, 252]",44992.0
377,"[58, 59]",45081.0
380,"[232, 281]",45301.0
382,"[91, 14]",45466.0
383,"[115, 156]",45753.0
384,"[289, 234]",45787.0
385,"[356, 143]",45803.0
387,"[114, 115]",45898.0
388,"[48, 340]",45965.0
391,"[44, 359]",46184.0
393,"[170, 116]",46239.0
394,"[360, 361]",46391.0
396,[138],46465.0
398,"[161, 188]",46563.0
399,"[362, 115]",46601.0
400,"[104, 233]",46637.0
401,"[245, 237]",46650.0
403,[282],46769.0
404,[193],46800.0
405,"[161, 191]",46806.0
406,"[213, 70]",46823.0
408,"[176, 175]",46836.0
409,[282],46881.0
410,"[130, 115]",47001.0
411,"[272, 244]",47214.0
412,"[185, 191]",47348.0
413,"[108, 63]",47379.0
414,"[213, 70]",47415.0
415,"[245, 237]",47417.0
416,"[19, 63]",47423.0
418,[278],47791.0
419,"[272, 244]",47836.0
420,"[311, 63]",47922.0
421,"[272, 244]",47975.0
422,"[289, 234, 106, 176, 49, 306, 146, 116, 213, 122, 59, 253]",48013.0
423,"[255, 63]",48059.0
425,"[154, 63]",48276.0
427,"[264, 362, 114, 115, 319]",48295.0
428,"[88, 146]",48344.0
429,"[146, 253]",48413.0
430,"[108, 63]",48441.0
431,"[272, 244]",48483.0
432,"[264, 115]",48573.0
433,"[40, 29]",48599.0
434,"[106, 253]",48625.0
435,"[154, 367]",48627.0
436,"[213, 70]",48667.0
438,"[265, 266, 267, 268]",48816.0
439,[38],48831.0
442,"[224, 221]",48963.0
446,"[97, 303, 305, 370, 89, 90, 253]",49068.0
447,"[123, 124]",49240.0
449,"[170, 117]",49283.0
450,"[337, 252]",49319.0
452,"[185, 299]",49369.0
453,"[245, 237]",49369.0
454,"[170, 117]",49378.0
456,"[265, 266]",49545.0
457,"[364, 237]",49555.0
458,"[289, 234, 176, 49, 306, 146, 59, 253]",49616.0
460,"[41, 371]",49827.0
462,"[237, 239]",49963.0
463,"[137, 171]",49993.0
465,"[42, 206, 87]",50118.0
466,"[185, 191]",50280.0
467,"[373, 374]",50285.0
468,"[289, 163]",50371.0
469,"[161, 114]",50372.0
471,"[212, 55]",50607.0
472,"[344, 181]",50654.0
473,"[56, 55]",50782.0
474,"[20, 294]",50933.0
475,"[56, 59]",51239.0
477,"[264, 161]",51292.0
478,"[154, 63]",51295.0
479,[282],51299.0
481,"[265, 267]",51372.0
482,"[209, 59]",51391.0
483,[185],51397.0
484,"[341, 63]",51450.0
485,[263],51460.0
486,"[291, 15]",51698.0
487,"[171, 116]",51704.0
488,"[124, 173]",51760.0
489,"[216, 6]",51801.0
490,"[376, 81]",51870.0
491,"[3, 5]",52140.0
497,"[265, 267]",52781.0
498,"[59, 163]",52791.0
499,"[154, 63]",52980.0
500,"[56, 55]",53064.0
502,[138],53167.0
503,"[3, 5]",53180.0
505,[282],53284.0
506,"[41, 36]",53374.0
507,"[38, 31]",53377.0
508,"[114, 115]",53406.0
510,"[69, 22]",53560.0
512,"[161, 114]",53782.0
515,"[154, 63]",53881.0
516,[282],54036.0
517,"[307, 70]",54420.0
518,"[3, 5]",54564.0
519,"[48, 114]",54778.0
522,"[396, 158]",55044.0
523,"[104, 105]",55062.0
524,"[156, 214]",55093.0
526,"[156, 214]",55163.0
527,"[264, 161]",55535.0
534,"[184, 283]",57132.0
535,"[5, 287]",57304.0
536,"[62, 321, 214]",57446.0
537,"[381, 62]",57523.0
538,[171],57754.0
540,"[257, 115, 366]",57985.0
541,"[306, 3]",58189.0
542,"[175, 287]",58249.0
545,[409],58986.0
546,"[3, 5]",59088.0
548,"[217, 165]",59169.0
549,[193],59254.0
550,[410],59281.0
551,"[306, 3]",59320.0
553,[3],59379.0
554,"[330, 411]",59550.0
555,[3],59673.0
556,"[257, 356, 366]",60004.0
557,[136],60544.0
558,"[6, 7]",60729.0
561,"[412, 133]",61113.0
562,[133],61218.0
563,"[115, 341]",61295.0
565,"[5, 3, 413]",61539.0
566,[133],61748.0
568,"[184, 130]",62134.0
570,[133],62723.0
576,"[6, 7]",63661.0
577,"[58, 138]",63875.0
578,[133],63991.0
579,[133],64023.0
581,"[5, 3, 4, 413]",64795.0
586,"[136, 337]",65710.0
588,"[173, 414]",66360.0
589,"[124, 173]",66387.0
590,[194],66564.0
592,"[3, 5]",67243.0
593,"[6, 7]",67502.0
599,[297],69286.0
604,[97],70175.0
605,"[149, 150]",70480.0
608,"[149, 150]",71251.0
610,[193],71983.0
611,[307],74532.0
612,[307],74534.0
619,"[330, 259]",78588.0
621,"[268, 20]",88350.0
622,[6],90625.0
623,[6],90694.0
624,[6],91994.0
625,"[328, 22]",103058.0
627,"[48, 49]",106038.0
628,"[49, 51]",106053.0
629,"[49, 76]",106073.0
632,"[108, 63]",107954.0
634,"[264, 418]",109222.0
635,"[72, 50, 51, 85, 88]",109754.0
638,"[41, 76, 77, 254]",109919.0
639,"[120, 77]",109931.0
641,[194],110336.0
643,"[89, 90, 97]",110548.0
644,"[41, 76, 254]",110615.0
645,"[307, 70]",110642.0
646,"[419, 63]",110701.0
647,"[185, 419]",110726.0
648,"[419, 300]",110852.0
650,"[307, 70]",111140.0
651,"[108, 63]",111558.0
652,"[217, 165]",111737.0
653,"[10, 20]",111965.0
656,"[421, 30]",112262.0
657,"[10, 422]",112371.0
658,[367],112398.0
660,"[264, 418]",112486.0
661,"[88, 423]",112527.0
662,"[88, 423]",112550.0
663,"[88, 42, 155, 146]",112663.0
664,"[423, 42, 146, 51, 88]",112756.0
665,"[187, 255]",112789.0
666,"[88, 423]",112922.0
667,"[137, 116]",112955.0
668,"[217, 165]",113003.0
669,"[106, 250]",113018.0
670,"[424, 418]",113174.0
671,"[146, 253]",113307.0
672,"[170, 171, 116]",113383.0
673,"[17, 425]",113454.0
674,"[264, 418]",113464.0
676,"[50, 51]",113582.0
677,"[50, 51]",113648.0
678,"[302, 14]",113699.0
679,"[264, 418]",113813.0
680,"[168, 169]",114016.0
681,"[41, 26, 27, 39]",114031.0
682,"[426, 427]",114042.0
683,"[216, 18]",114087.0
684,"[41, 26, 27, 39]",114099.0
685,"[116, 428]",114181.0
686,"[24, 30]",114195.0
687,"[424, 418]",114234.0
688,"[50, 51]",114311.0
689,"[118, 119]",114355.0
691,"[41, 27]",114487.0
692,"[136, 337]",114794.0
693,"[21, 22]",114834.0
694,"[264, 418]",114982.0
695,"[190, 87]",115011.0
696,"[330, 188]",115019.0
697,"[171, 116]",115094.0
698,"[328, 22]",115157.0
700,"[69, 22]",115240.0
701,"[330, 411]",115336.0
703,"[232, 173]",115692.0
704,"[88, 155]",115796.0
708,"[429, 430]",116574.0
709,"[185, 300]",116641.0
710,"[250, 431]",116661.0
711,"[264, 115]",116832.0
712,"[425, 84, 213, 122, 283]",116936.0
713,"[163, 71, 72, 432, 433, 50, 434, 51, 85, 84, 218]",116971.0
714,"[32, 34, 36, 37, 40, 24, 28, 29, 30, 31]",116992.0
715,"[37, 14]",117106.0
716,"[130, 271]",117115.0
717,"[216, 435]",117140.0
718,"[130, 271]",117175.0
719,"[133, 286]",117197.0
720,"[118, 119]",117222.0
721,"[180, 158]",117245.0
722,"[339, 116]",117253.0
723,"[436, 148]",117276.0
724,"[40, 24]",117283.0
728,"[138, 139]",117514.0
729,"[106, 250]",117601.0
730,"[106, 250]",117621.0
732,"[105, 395]",117704.0
733,[415],117854.0
734,"[24, 30]",118018.0
735,"[361, 442]",118105.0
736,"[21, 87]",118310.0
738,"[24, 31]",118411.0
739,"[42, 43]",118417.0
741,"[42, 43]",118622.0
745,[14],118678.0
746,[14],118679.0
750,"[418, 443]",118807.0
751,[133],118811.0
752,"[24, 116]",118829.0
754,"[282, 3]",118847.0
755,[133],118876.0
756,"[418, 445]",118890.0
757,"[313, 18]",118932.0
758,"[283, 213]",118953.0
759,"[146, 213]",118984.0
760,"[58, 138]",119002.0
761,"[24, 28]",119068.0
762,"[36, 439]",119127.0
763,"[24, 435]",119128.0
765,[133],119179.0
766,"[256, 250]",119330.0
768,"[418, 115, 114]",119518.0
769,"[448, 449, 140, 141, 447]",119548.0
770,"[170, 439]",119550.0
771,"[289, 163]",119553.0
772,"[140, 343]",119716.0
773,"[88, 42, 43, 87]",119744.0
774,"[36, 439]",119980.0
775,"[105, 322]",119988.0
776,"[130, 279]",120004.0
777,"[450, 415]",120078.0
778,"[24, 116]",120092.0
779,"[130, 279]",120128.0
780,"[56, 57, 58]",120204.0
782,"[248, 247]",120289.0
784,"[12, 325]",120502.0
785,"[24, 435]",120510.0
786,"[24, 116]",120595.0
788,"[248, 247]",120669.0
789,"[56, 58]",120692.0
790,"[451, 435]",120988.0
791,"[24, 116]",121088.0
792,"[30, 439]",121090.0
793,"[364, 237]",121188.0
794,"[50, 51]",121203.0
795,"[339, 117]",121338.0
796,"[251, 151]",121344.0
797,"[170, 116]",121461.0
798,"[161, 406]",121484.0
799,"[155, 364]",121535.0
802,"[268, 20]",121639.0
803,"[161, 406]",121894.0
804,"[289, 163, 234, 85, 218]",121927.0
805,"[30, 439]",121966.0
806,"[36, 439]",122024.0
807,"[452, 453]",122140.0
808,"[88, 51, 423]",122145.0
811,"[161, 114]",122197.0
812,"[136, 438]",122201.0
814,"[296, 297]",122264.0
816,"[136, 438]",122286.0
818,"[339, 117]",122332.0
819,"[339, 117]",122370.0
822,"[454, 87]",122493.0
824,"[136, 438]",122548.0
825,"[264, 161]",122560.0
826,"[170, 439]",122573.0
827,[211],122575.0
828,"[161, 406]",122613.0
829,"[42, 43]",122711.0
830,"[328, 22]",122737.0
831,"[339, 170, 171, 116]",122827.0
832,"[249, 143]",122853.0
834,"[50, 51]",122892.0
835,"[339, 170, 171, 116]",122928.0
836,"[456, 438]",123049.0
837,[457],123066.0
838,"[72, 50, 51, 83, 85, 122]",123245.0
839,"[458, 66]",123286.0
843,"[213, 22]",123850.0
847,"[213, 22]",124175.0
848,"[339, 170, 171, 116]",124343.0
849,"[130, 459]",124425.0
850,"[140, 165, 47]",124595.0
851,"[116, 213]",124869.0
852,"[337, 117]",124891.0
854,"[140, 165]",124973.0
855,"[130, 459]",125016.0
857,"[140, 165]",125075.0
858,"[153, 148]",125138.0
859,"[75, 22]",125254.0
860,"[418, 115, 108, 114]",125366.0
861,"[140, 165]",125465.0
862,"[249, 143]",125600.0
863,"[153, 148]",125608.0
864,"[334, 63]",125624.0
865,"[140, 165]",125675.0
866,"[30, 439]",125682.0
868,"[160, 159]",125728.0
869,"[140, 165]",125790.0
870,"[224, 460]",125828.0
871,"[140, 165]",125919.0
873,"[41, 172]",126011.0
874,"[49, 41]",126050.0
875,"[156, 214]",126188.0
877,"[245, 239]",126250.0
878,"[76, 254]",126343.0
879,"[75, 261]",126369.0
880,"[418, 63]",126380.0
881,"[418, 114]",126416.0
882,"[171, 116]",126419.0
885,"[334, 63]",126560.0
886,"[108, 63]",126581.0
887,"[140, 430]",126586.0
888,"[451, 435]",126624.0
889,"[140, 165]",126653.0
890,"[435, 461, 366]",126656.0
891,"[116, 213]",126683.0
892,"[81, 69]",127028.0
893,"[276, 173]",127048.0
894,"[46, 462]",127073.0
895,"[337, 117]",127162.0
896,"[120, 77]",127318.0
897,"[120, 77]",127543.0
898,"[161, 114]",127573.0
900,"[464, 463]",127651.0
901,[291],127658.0
902,"[341, 63]",127713.0
903,[217],127981.0
904,[282],128489.0
905,[291],128737.0
906,"[50, 85]",128750.0
907,"[208, 42]",128905.0
909,"[245, 239]",128972.0
910,"[123, 180]",129060.0
911,"[442, 63]",129138.0
912,"[296, 391]",129146.0
913,"[339, 124]",129344.0
914,"[460, 269]",129421.0
915,"[281, 465]",129747.0
916,"[76, 254]",129763.0
917,"[224, 460]",129953.0
918,"[466, 156]",129972.0
919,"[405, 423]",130221.0
920,"[467, 422]",130348.0
921,"[188, 143]",130433.0
922,"[161, 19]",130534.0
923,"[296, 62]",130597.0
925,"[153, 468]",130698.0
927,"[306, 59]",130874.0
928,[263],130967.0
929,"[41, 27, 39]",131009.0
930,"[352, 181]",131014.0
931,"[249, 75]",131120.0
932,"[149, 150]",131152.0
933,"[469, 149]",131160.0
934,"[328, 22]",131161.0
935,"[213, 22]",131169.0
936,"[213, 22]",131182.0
937,"[171, 116]",131412.0
938,"[170, 116]",131487.0
940,"[266, 20]",131564.0
941,"[98, 99]",131815.0
942,"[18, 315]",131916.0
943,"[18, 315]",132153.0
946,"[171, 116]",132328.0
947,"[376, 456]",132341.0
948,"[92, 470]",132363.0
950,"[171, 471]",132454.0
953,"[81, 69]",132542.0
955,"[171, 116]",132658.0
956,"[376, 456]",132664.0
957,"[41, 172]",132989.0
959,"[472, 473]",133092.0
960,"[472, 256]",133112.0
961,"[474, 435, 106]",133142.0
962,"[153, 468]",133245.0
963,"[281, 465]",133304.0
964,"[475, 92]",133324.0
965,[14],133365.0
966,"[14, 127]",133393.0
969,"[171, 471]",134057.0
971,[14],134107.0
972,"[25, 97]",134108.0
974,"[171, 471]",134176.0
975,"[80, 63]",134250.0
976,"[259, 63]",134254.0
982,"[481, 283]",134544.0
983,"[171, 471]",134550.0
984,"[376, 92]",134617.0
985,"[339, 124]",134636.0
987,"[24, 31]",134790.0
988,"[266, 268]",134796.0
989,"[321, 382]",134798.0
990,"[92, 470]",134804.0
992,"[288, 81]",134832.0
998,"[328, 22]",135044.0
999,"[321, 382]",135048.0
1001,"[170, 116]",135301.0
1002,"[165, 389]",135315.0
1009,"[288, 81]",135766.0
1011,"[56, 482]",135919.0
1012,"[165, 47]",136007.0
1013,"[137, 117]",136023.0
1014,"[209, 59]",136051.0
1015,"[21, 22]",136067.0
1016,"[190, 455]",136341.0
1018,[140],136414.0
1019,[138],136520.0
1020,"[288, 81]",136685.0
1021,"[165, 47]",136814.0
1022,"[483, 341]",136863.0
1025,"[264, 115]",137350.0
1026,"[3, 5]",137469.0
1029,"[257, 170, 116, 213, 250]",137609.0
1031,[282],137840.0
1033,"[329, 330, 67]",137913.0
1034,[14],137920.0
1035,[14],137921.0
1036,[14],137922.0
1037,[14],137923.0
1038,"[170, 250]",137991.0
1039,"[56, 57, 55]",137996.0
1040,"[482, 59]",138053.0
1042,"[266, 13]",138162.0
1043,"[50, 51]",138502.0
1044,"[59, 367]",138613.0
1045,"[138, 108]",138721.0
1046,"[138, 108]",138726.0
1049,[292],138868.0
1051,[14],139017.0
1052,[14],139019.0
1053,"[41, 172]",139060.0
1054,"[482, 212]",139236.0
1055,[292],139244.0
1056,"[209, 482]",139248.0
1058,"[41, 371]",139356.0
1059,"[50, 51]",139377.0
1062,"[50, 51]",139481.0
1064,"[50, 51]",139544.0
1066,[263],139678.0
1067,[263],139704.0
1069,"[276, 173]",140029.0
1070,"[296, 394]",140129.0
1071,"[48, 49]",140236.0
1073,"[48, 49]",140426.0
1074,"[138, 108]",140595.0
1075,"[153, 63]",140688.0
1076,"[296, 297, 388]",140691.0
1078,"[259, 475, 63]",140828.0
1079,[263],140853.0
1080,"[108, 63]",140856.0
1081,"[264, 115]",140902.0
1082,[14],140991.0
1083,[14],140992.0
1084,[14],140993.0
1085,[14],140994.0
1086,[14],140995.0
1087,[14],140996.0
1088,[14],140997.0
1089,[14],140998.0
1090,[14],140999.0
1091,[14],141000.0
1092,[14],141001.0
1094,[381],141025.0
1095,"[114, 115]",141051.0
1096,"[418, 108]",141166.0
1097,"[232, 233]",141166.0
1098,"[418, 108]",141399.0
1099,[263],141502.0
1100,[14],141534.0
1102,"[106, 435]",141631.0
1104,"[136, 438]",141826.0
1105,[282],141893.0
1106,"[173, 94]",142006.0
1108,"[296, 388]",142034.0
1109,"[136, 438]",142147.0
1110,"[136, 438]",142199.0
1111,"[168, 281]",142342.0
1112,[138],142477.0
1113,[138],142587.0
1114,[14],142788.0
1115,"[108, 116]",142929.0
1116,"[315, 63]",143119.0
1118,"[168, 281]",143136.0
1120,"[184, 130]",143953.0
1121,"[394, 151]",144014.0
1123,"[291, 485]",144141.0
1124,[14],144380.0
1125,[263],144542.0
1127,"[101, 430]",144596.0
1128,[14],144614.0
1133,"[165, 430]",145351.0
1135,"[11, 14]",145510.0
1136,"[448, 449, 141, 430]",145511.0
1137,"[14, 447]",145521.0
1138,"[36, 14]",145573.0
1141,"[165, 430]",145718.0
1142,[138],145922.0
1144,"[232, 233]",146530.0
1145,[171],146615.0
1148,"[115, 341]",146825.0
1150,[194],146985.0
1151,"[26, 14]",147096.0
1153,[133],147490.0
1154,[133],147930.0
1155,[133],148012.0
1157,[138],148168.0
1158,"[96, 14]",148305.0
1159,[138],148307.0
1160,"[130, 14]",148570.0
1161,"[21, 22, 231]",149109.0
1162,[133],149409.0
1163,[133],149510.0
1164,[341],149547.0
1165,"[288, 81]",150136.0
1166,[133],150319.0
1168,"[171, 486]",159057.0
1169,[171],159087.0
1171,[171],159136.0
1172,"[401, 261]",159458.0
1173,[150],160249.0
1174,[5],160406.0
1175,"[3, 5]",160737.0
1176,"[3, 5]",160848.0
1177,"[3, 5]",161758.0
1179,"[5, 63]",163482.0
1180,"[216, 310]",164261.0
1182,"[3, 5]",165156.0
1183,"[297, 394]",168974.0
1184,"[104, 105]",169459.0
1185,[4],171290.0
1187,[133],191721.0
1188,[133],192241.0
1189,"[330, 259, 475, 63]",192629.0
1190,[133],192630.0
1191,[133],192718.0
1192,"[49, 76]",192723.0
1193,[133],193054.0
1194,[133],193123.0
1195,[133],193251.0
1196,"[185, 419]",194930.0
1197,"[487, 319]",195024.0
1198,"[21, 22]",195239.0
1199,"[315, 63]",195899.0
1201,"[488, 489]",196651.0
1202,"[88, 423]",197543.0
1204,"[418, 115, 114]",197890.0
1205,[490],197927.0
1206,"[21, 231]",198112.0
1207,"[152, 418]",198158.0
1208,"[18, 315]",198400.0
1209,"[146, 122]",198429.0
1210,"[18, 311]",198488.0
1211,"[76, 373]",198566.0
1212,"[334, 63]",198582.0
1213,"[76, 77]",198639.0
1214,"[106, 83]",198670.0
1216,"[449, 41]",198732.0
1217,[291],198746.0
1219,"[49, 76, 77]",198987.0
1221,[216],199364.0
1222,[216],199509.0
1224,"[130, 37]",199865.0
1225,"[188, 143]",199900.0
1228,"[312, 460]",200085.0
1229,[291],200103.0
1231,"[49, 76, 77]",200388.0
1232,"[421, 30]",200436.0
1233,"[162, 20]",200496.0
1234,"[106, 83]",200538.0
1235,"[24, 63]",200722.0
1236,"[156, 286]",200734.0
1240,"[174, 22]",201149.0
1247,"[283, 63]",201356.0
1248,"[123, 124]",201635.0
1249,"[185, 191]",201645.0
1250,"[250, 356, 63]",201722.0
1251,"[75, 219]",201745.0
1252,"[108, 63]",201824.0
1253,"[288, 81]",201945.0
1254,"[122, 213]",202074.0
1257,"[5, 63]",202416.0
1259,"[108, 100]",202437.0
1260,"[3, 5]",202454.0
