hyperedge,nodes,timestamp
117,"[90, 91]",3235680000000.0
118,"[90, 91]",3515875200000.0
119,"[74, 75, 78]",3312230400000.0
120,"[74, 75, 78]",3027196800000.0
121,"[92, 93]",3501532800000.0
122,[94],3008448000000.0
123,[94],3075667200000.0
124,[94],3116188800000.0
125,[94],3111868800000.0
126,"[96, 95]",3243715200000.0
127,"[96, 95]",3510345600000.0
128,"[96, 95]",3529094400000.0
129,"[96, 95]",3529094400000.0
136,"[27, 28]",3102883200000.0
137,"[27, 28]",3102883200000.0
138,"[100, 101, 102]",2545862400000.0
139,"[100, 101, 102]",2404339200000.0
140,"[100, 101, 102]",2991081600000.0
141,"[100, 101, 102]",2991081600000.0
142,"[59, 85, 86, 87]",2823552000000.0
143,"[103, 104, 105, 106, 107, 108]",3477340800000.0
145,"[112, 111]",2776723200000.0
146,"[90, 91]",3021321600000.0
149,"[115, 116]",3091478400000.0
150,"[115, 116]",2917900800000.0
151,"[120, 117, 118, 119]",3537129600000.0
152,"[120, 117, 118, 119]",3537129600000.0
153,"[120, 117, 118, 119]",3537129600000.0
154,"[112, 111]",2776723200000.0
155,"[117, 118]",3369945600000.0
156,"[112, 111]",2776723200000.0
157,"[117, 118]",3369945600000.0
158,"[121, 122]",3401136000000.0
161,"[90, 91, 126, 127]",3321820800000.0
162,"[117, 118]",3369945600000.0
166,"[130, 131, 132, 133, 53]",3257625600000.0
167,"[130, 131, 132, 133, 53]",3257625600000.0
168,"[130, 131, 132, 133, 53]",3257625600000.0
169,"[121, 122]",3533414400000.0
170,"[121, 122]",3533414400000.0
171,"[83, 84]",2902435200000.0
172,"[134, 135]",3369081600000.0
173,"[74, 75, 53]",3035664000000.0
174,"[74, 75, 53]",3035664000000.0
175,"[120, 117, 118, 119]",3384201600000.0
176,"[120, 117, 118, 119]",3384201600000.0
177,"[90, 91, 126, 127]",3321820800000.0
179,"[83, 84]",2902435200000.0
180,"[83, 84]",2902435200000.0
181,"[83, 84]",2902435200000.0
184,"[83, 84]",2902435200000.0
188,"[141, 142]",3096921600000.0
195,"[145, 146, 147, 148]",2710800000000.0
196,"[145, 146, 147, 148]",2710800000000.0
197,"[149, 150]",2995920000000.0
198,"[145, 146, 147, 148]",2746051200000.0
199,"[145, 146, 147, 148]",2746051200000.0
203,"[152, 151]",3189456000000.0
204,"[152, 151]",3189456000000.0
205,"[141, 142]",3236630400000.0
206,"[147, 148]",3215289600000.0
207,"[147, 148]",3215289600000.0
213,"[130, 131, 132, 133, 53]",3498508800000.0
214,"[104, 105, 106, 156, 157]",3358713600000.0
215,"[160, 161, 104, 105, 158, 159]",3347913600000.0
216,"[162, 163, 104, 105, 106]",2731449600000.0
217,"[162, 163, 104, 105, 106]",2731449600000.0
218,"[164, 165, 104, 105, 106]",3037046400000.0
219,"[164, 165, 104, 105, 106]",3037046400000.0
220,"[104, 105, 106, 156, 157]",3358713600000.0
227,"[103, 104, 105, 106, 107]",2635372800000.0
230,"[164, 165, 104, 105, 106]",3037046400000.0
232,"[164, 165, 104, 105, 106]",3037046400000.0
233,"[104, 105, 106, 185, 186]",2839104000000.0
234,"[103, 104, 105, 106, 107]",2635372800000.0
236,"[162, 163, 104, 105, 106]",2731449600000.0
237,"[162, 163, 104, 105, 106]",2731449600000.0
238,"[162, 163, 104, 105, 106]",2731449600000.0
243,"[141, 142]",3096921600000.0
244,"[141, 142]",3096921600000.0
245,"[192, 188, 189, 190, 191]",3379968000000.0
246,"[192, 188, 189, 190, 191]",3379708800000.0
247,"[192, 188, 189, 190, 191]",3380400000000.0
248,"[192, 188, 189, 190, 191]",3380918400000.0
250,"[192, 188, 189, 190, 191]",3074284800000.0
251,"[192, 188, 189, 190, 191]",3074284800000.0
252,"[192, 188, 189, 190, 191]",3074284800000.0
253,"[192, 188, 189, 190, 191]",3074284800000.0
254,"[195, 196]",3043094400000.0
255,"[195, 196]",3430512000000.0
256,"[195, 196]",3430512000000.0
257,"[27, 28]",3346617600000.0
258,"[197, 198, 199]",3184358400000.0
259,"[200, 201, 42, 203, 204, 202, 206, 207, 208, 44, 209, 205, 76]",3436473600000.0
260,"[200, 201, 42, 203, 204, 202, 206, 207, 208, 44, 209, 205, 76]",3436473600000.0
261,"[200, 201, 42, 203, 204, 202, 206, 207, 208, 44, 209, 205, 76]",3440102400000.0
262,"[200, 201, 42, 203, 204, 202, 206, 207, 208, 44, 209, 205, 76]",3534451200000.0
263,"[210, 211]",3436128000000.0
264,"[210, 211]",3458246400000.0
265,"[210, 211]",3423772800000.0
266,"[210, 211]",3423772800000.0
267,"[210, 211]",3423772800000.0
268,"[210, 211]",3085430400000.0
269,"[210, 211]",3085430400000.0
270,"[210, 211]",3084652800000.0
271,"[210, 211]",3084825600000.0
272,"[210, 211]",3085430400000.0
273,"[210, 211]",3201897600000.0
274,"[210, 211]",3146860800000.0
275,"[212, 213]",3411849600000.0
276,"[214, 215]",3410726400000.0
277,"[214, 215]",3410726400000.0
278,"[17, 19, 15]",3087331200000.0
279,"[17, 19, 15]",3087331200000.0
280,"[17, 19, 15]",3087331200000.0
281,"[214, 215]",3166128000000.0
282,"[214, 215]",3166128000000.0
283,"[214, 215]",3413232000000.0
284,"[214, 215]",3197664000000.0
285,"[214, 215]",3197664000000.0
296,[223],3308860800000.0
315,"[227, 228]",1875052800000.0
320,"[227, 228]",1875052800000.0
329,"[229, 230, 231]",2221171200000.0
330,[232],1532822400000.0
332,"[219, 220, 235]",2512512000000.0
335,"[227, 228]",1875052800000.0
338,"[229, 230, 231]",2221171200000.0
339,"[236, 237]",2908656000000.0
340,"[11, 12, 13]",2510697600000.0
341,"[236, 237]",2908656000000.0
343,"[229, 230, 231]",2221171200000.0
344,"[11, 12, 13]",2510697600000.0
348,"[227, 228]",1919721600000.0
350,"[229, 230, 231]",2295820800000.0
351,"[227, 228]",2929305600000.0
353,"[229, 230, 231]",2723068800000.0
354,"[229, 230, 231]",2295820800000.0
356,"[238, 239]",2462918400000.0
357,"[238, 239]",2493676800000.0
358,"[229, 230, 231]",2295820800000.0
360,"[229, 230, 231]",2295820800000.0
361,"[195, 196]",3043699200000.0
363,"[229, 230, 231]",2539296000000.0
364,"[229, 230, 231]",2770329600000.0
366,"[229, 230, 231]",2821564800000.0
367,"[229, 230, 231]",2745964800000.0
368,"[238, 239]",2932848000000.0
369,"[229, 230, 231]",2860963200000.0
370,"[229, 230, 231]",2860963200000.0
371,"[229, 230, 231]",2860963200000.0
372,"[229, 230, 231]",2770329600000.0
373,"[229, 230, 231]",2922480000000.0
374,"[236, 237]",2908656000000.0
378,[3],3029097600000.0
381,"[227, 228]",3323980800000.0
388,"[246, 247]",3165004800000.0
389,"[246, 247]",3165004800000.0
390,"[246, 247]",3165004800000.0
392,"[246, 247]",3165004800000.0
393,"[246, 247]",3165004800000.0
398,"[252, 253]",3071520000000.0
399,"[252, 253]",3041712000000.0
400,"[229, 230, 231]",2770329600000.0
402,"[256, 257, 258, 254, 255]",2583792000000.0
403,"[227, 228]",2929305600000.0
404,"[195, 196]",3043699200000.0
406,"[229, 230, 231]",3143491200000.0
410,"[261, 262]",1592524800000.0
411,"[261, 262]",1592524800000.0
412,"[264, 265, 266, 263]",2903212800000.0
413,"[267, 268]",2745273600000.0
414,"[219, 220, 235]",3039465600000.0
419,"[238, 239]",3004646400000.0
420,[271],3010435200000.0
421,[271],3010435200000.0
422,"[227, 228]",3452803200000.0
423,[133],3452803200000.0
424,"[195, 196]",3452803200000.0
428,"[274, 275]",3500928000000.0
429,"[276, 277, 278, 279]",3555446400000.0
437,"[280, 281]",3079382400000.0
442,"[261, 262]",2911075200000.0
443,"[286, 287]",2838672000000.0
444,"[288, 100, 101, 102]",2932156800000.0
445,"[238, 239]",3493065600000.0
447,"[288, 100, 101, 102]",3458073600000.0
448,"[289, 290]",3483216000000.0
449,"[238, 239]",3441916800000.0
450,"[291, 292]",3454790400000.0
451,"[286, 287]",3425068800000.0
452,"[286, 287]",3472156800000.0
453,"[293, 294]",3497558400000.0
454,"[192, 295]",2731536000000.0
467,"[261, 262]",3420921600000.0
469,"[11, 12, 13]",3021321600000.0
470,"[11, 12, 13]",3021321600000.0
473,"[309, 319]",3448051200000.0
474,"[309, 319]",3448051200000.0
475,"[309, 319]",3448051200000.0
476,"[309, 319]",3545337600000.0
477,"[309, 319]",3448051200000.0
478,"[309, 319]",3448051200000.0
479,"[309, 319]",3448051200000.0
480,"[309, 319]",3448051200000.0
481,"[309, 319]",3448051200000.0
485,"[280, 281]",3079382400000.0
486,"[325, 229]",3036355200000.0
487,"[326, 327]",3158524800000.0
488,"[280, 281]",3183235200000.0
489,"[280, 281]",3183062400000.0
490,"[304, 41, 53, 303]",3258144000000.0
491,"[328, 329]",3203712000000.0
492,"[293, 326, 330, 331, 332]",3283459200000.0
493,"[192, 329, 328, 295]",3403987200000.0
494,"[286, 287]",3420230400000.0
495,"[280, 281]",3250886400000.0
496,"[288, 100, 101, 102]",3270240000000.0
497,"[328, 329]",3347136000000.0
498,"[309, 319]",1352419200000.0
499,"[309, 319]",1352419200000.0
500,"[333, 334]",2362348800000.0
501,"[336, 335]",3358195200000.0
502,"[336, 335]",3358195200000.0
503,[337],2412288000000.0
504,"[338, 339]",1744848000000.0
505,[339],3511814400000.0
506,"[340, 341, 342, 343]",3507926400000.0
515,"[293, 294]",3395606400000.0
516,"[293, 294]",3416083200000.0
518,"[352, 353, 354, 355]",2882044800000.0
519,"[352, 353, 354, 355]",3058387200000.0
537,"[365, 366]",2843856000000.0
543,"[100, 101, 102]",2929305600000.0
548,"[100, 101, 102]",3116275200000.0
549,"[100, 101, 102]",3116275200000.0
550,"[100, 101, 102]",3116275200000.0
551,"[100, 101, 102]",3116275200000.0
554,"[307, 308]",2005171200000.0
555,"[307, 308]",2005171200000.0
556,"[41, 78, 372, 373, 53]",2672611200000.0
557,"[41, 78, 372, 373, 53]",2672611200000.0
558,"[41, 78, 372, 373, 53]",2744064000000.0
559,"[41, 78, 372, 373, 53]",2877206400000.0
560,"[41, 78, 372, 373, 53]",2838672000000.0
561,"[307, 308]",3008448000000.0
562,[3],2604960000000.0
563,[3],2604960000000.0
564,[3],2450908800000.0
565,[3],2450908800000.0
574,"[293, 294]",3464294400000.0
580,"[390, 391]",3476390400000.0
587,[338],2490220800000.0
598,"[340, 341, 342, 343, 381, 382]",3560630400000.0
599,"[293, 294]",3167942400000.0
605,"[236, 237]",3452803200000.0
606,"[236, 237]",3452803200000.0
607,"[236, 237]",3452803200000.0
608,"[394, 395]",2098396800000.0
609,"[394, 395]",2098396800000.0
610,"[394, 395]",2098396800000.0
611,"[236, 237]",3454272000000.0
612,"[236, 237]",3454272000000.0
613,"[236, 237]",3454272000000.0
636,"[152, 151]",3349123200000.0
637,"[152, 151]",3349123200000.0
641,"[402, 403]",3484339200000.0
642,"[402, 403]",3484339200000.0
644,"[406, 407]",3069705600000.0
645,"[406, 407]",3069705600000.0
646,"[406, 407]",3069705600000.0
649,"[188, 191]",3318019200000.0
650,"[188, 191]",3318019200000.0
651,"[188, 191]",2866492800000.0
652,"[188, 191]",2866492800000.0
653,"[188, 191]",2866492800000.0
654,"[188, 191]",2866492800000.0
655,"[53, 408, 409, 410, 411]",3257798400000.0
656,"[53, 408, 409, 410, 411]",3257798400000.0
657,"[53, 408, 409, 410, 411]",3257798400000.0
658,"[53, 408, 409, 410, 411]",3231187200000.0
659,"[53, 408, 409, 410, 411]",2842560000000.0
660,"[53, 408, 409, 410, 411]",2842560000000.0
661,"[53, 408, 409, 410, 411]",2842560000000.0
662,"[53, 408, 409, 410, 411]",2965593600000.0
663,"[53, 408, 409, 410, 411]",2965593600000.0
664,"[53, 408, 409, 410, 411]",2842560000000.0
665,[18],3281126400000.0
666,[18],3190320000000.0
667,[18],3190320000000.0
668,[18],3190320000000.0
669,[18],3190320000000.0
670,"[236, 237]",2661811200000.0
671,"[236, 237]",2661811200000.0
672,"[53, 408, 409, 410, 411]",3560025600000.0
673,"[14, 15]",2906755200000.0
674,"[14, 15]",2906755200000.0
675,"[14, 15]",2906755200000.0
677,"[14, 15]",2906755200000.0
678,"[390, 391]",3487968000000.0
679,"[390, 391]",3487968000000.0
680,"[390, 391]",3487968000000.0
681,"[11, 12, 13]",3509049600000.0
682,"[11, 12, 13]",3509049600000.0
683,"[11, 12, 13]",3513024000000.0
684,[18],3459110400000.0
685,[18],3459110400000.0
686,"[227, 228]",3524256000000.0
687,"[220, 228, 219, 227]",3211056000000.0
688,"[227, 228]",3362083200000.0
689,"[412, 413, 414]",3142195200000.0
690,"[416, 415]",3486672000000.0
691,"[416, 415]",3486672000000.0
692,"[416, 415]",3289075200000.0
693,"[416, 415]",3289075200000.0
694,"[416, 415]",3289075200000.0
695,"[417, 418]",2972851200000.0
698,[18],3486067200000.0
699,[18],3486067200000.0
701,"[424, 425, 426, 427, 428]",3525120000000.0
702,"[429, 430, 431, 432, 279]",3440188800000.0
703,"[429, 430, 431, 432, 279]",3440188800000.0
704,"[53, 408, 409, 410, 411]",3300048000000.0
705,"[53, 408, 409, 410, 411]",3300048000000.0
706,"[433, 434]",3352406400000.0
707,[3],3251491200000.0
708,[3],3251491200000.0
709,[3],3251491200000.0
710,[435],3282249600000.0
711,[435],3307910400000.0
712,[339],3305577600000.0
719,"[440, 441]",3302467200000.0
720,"[14, 15]",3294432000000.0
721,[18],3457814400000.0
722,"[442, 443]",3376080000000.0
723,"[394, 395]",3318796800000.0
724,"[261, 262]",3407788800000.0
737,"[448, 372, 447]",3392928000000.0
738,"[448, 372, 447]",3392928000000.0
739,"[448, 372, 447]",3392928000000.0
740,"[112, 111]",3422736000000.0
741,"[112, 111]",3422736000000.0
742,"[112, 111]",3422736000000.0
743,"[112, 111]",3422736000000.0
744,"[112, 111]",3466800000000.0
745,"[112, 111]",3466800000000.0
746,"[112, 111]",3466800000000.0
749,"[210, 211]",3418934400000.0
750,"[210, 211]",3418934400000.0
751,"[210, 211]",3418934400000.0
752,"[210, 211]",3418934400000.0
753,"[210, 211]",3418934400000.0
754,"[210, 211]",3418934400000.0
755,"[210, 211]",3418934400000.0
761,"[445, 446]",3459196800000.0
765,"[442, 443]",3408048000000.0
766,[94],3426278400000.0
768,[94],3426278400000.0
769,"[452, 453]",3463948800000.0
770,"[452, 453]",3463948800000.0
779,[18],3541795200000.0
780,[18],3541795200000.0
781,[18],3541795200000.0
782,[18],3541795200000.0
784,"[100, 101, 102]",3213561600000.0
785,[18],3541795200000.0
786,[18],3541795200000.0
787,"[309, 319]",3414700800000.0
788,"[309, 319]",3414700800000.0
789,"[309, 319]",3414700800000.0
790,"[309, 319]",3414700800000.0
791,"[309, 319]",3456691200000.0
792,"[309, 319]",3456691200000.0
793,"[309, 319]",3456691200000.0
799,"[141, 142]",3552940800000.0
800,"[309, 319]",3457814400000.0
801,"[309, 319]",3457814400000.0
812,"[309, 319]",3494534400000.0
813,"[309, 319]",3494534400000.0
814,"[141, 142]",3552940800000.0
815,"[141, 142]",3552940800000.0
829,"[307, 308]",3544732800000.0
830,"[307, 308]",3544732800000.0
836,"[309, 319]",3539548800000.0
840,"[309, 319]",2787350400000.0
841,"[309, 319]",2787350400000.0
846,"[309, 319]",3414700800000.0
848,"[24, 314]",3538252800000.0
849,"[24, 314]",3538252800000.0
850,"[24, 314]",3538252800000.0
851,"[309, 319]",3163449600000.0
854,"[309, 319]",3414700800000.0
863,"[309, 319]",2874355200000.0
866,[435],2747779200000.0
867,[435],2553033600000.0
868,[435],2747779200000.0
870,"[473, 474, 453]",3224880000000.0
871,"[433, 434]",3267475200000.0
878,"[394, 395]",2793657600000.0
879,"[394, 395]",2755036800000.0
883,[435],2555366400000.0
885,"[227, 228]",3222720000000.0
886,"[309, 319]",2684880000000.0
887,"[309, 319]",2798496000000.0
888,"[309, 319]",2568326400000.0
889,"[309, 319]",2608502400000.0
891,"[309, 319]",2742940800000.0
892,"[192, 295]",2757024000000.0
893,"[192, 295]",2757024000000.0
894,"[408, 409]",3300048000000.0
902,"[309, 319]",1502496000000.0
903,"[309, 319]",1502496000000.0
904,"[394, 395]",2646259200000.0
905,"[394, 395]",2646259200000.0
906,"[394, 395]",2877811200000.0
907,"[380, 476, 477]",2939328000000.0
908,"[380, 476, 477]",2939328000000.0
909,"[380, 476, 477]",2939328000000.0
910,"[380, 476, 477]",2939328000000.0
911,[435],2590099200000.0
912,"[309, 319]",2309904000000.0
913,"[32, 31]",2984688000000.0
914,"[309, 319]",1502496000000.0
915,"[309, 319]",1502496000000.0
916,"[27, 28]",3285619200000.0
917,"[309, 319]",3067113600000.0
918,"[309, 319]",3067113600000.0
919,"[227, 228]",3021321600000.0
920,"[227, 228]",3021321600000.0
921,"[309, 319]",2874355200000.0
923,"[408, 409]",3300048000000.0
931,"[394, 395]",2646259200000.0
932,"[394, 395]",2646259200000.0
933,"[394, 395]",2877811200000.0
934,"[380, 476, 477]",2939328000000.0
935,[435],2747779200000.0
936,[435],2553033600000.0
937,[435],2601849600000.0
938,[435],2747779200000.0
939,"[32, 31]",2984688000000.0
940,"[309, 319]",1502496000000.0
941,"[309, 319]",1502496000000.0
942,"[309, 319]",3067113600000.0
943,"[227, 228]",3021321600000.0
944,"[227, 228]",3021321600000.0
945,"[309, 319]",2873059200000.0
946,"[309, 319]",2751408000000.0
947,"[478, 479]",3439756800000.0
948,"[478, 479]",3439756800000.0
949,"[478, 479]",3439756800000.0
950,"[478, 479]",3439756800000.0
951,"[478, 479]",3439756800000.0
952,"[478, 479]",3439756800000.0
953,"[478, 479]",3439756800000.0
954,"[478, 479]",3439756800000.0
955,"[478, 479]",3439756800000.0
959,"[100, 101, 102]",3334953600000.0
960,"[289, 290]",3504297600000.0
961,"[480, 458]",2344204800000.0
962,"[481, 482]",2294352000000.0
964,"[192, 295]",3030652800000.0
965,"[238, 239]",3370291200000.0
966,"[332, 293, 326]",3065126400000.0
967,"[332, 293, 326]",3380486400000.0
968,"[149, 150]",3102883200000.0
970,"[332, 293]",3096489600000.0
971,"[332, 293, 326]",3418329600000.0
972,"[326, 327]",2958336000000.0
974,"[483, 484]",1845849600000.0
980,"[485, 486]",2556057600000.0
984,"[289, 290]",3105734400000.0
985,"[289, 290]",2872886400000.0
986,"[328, 329]",2788646400000.0
987,"[328, 329]",2958422400000.0
988,"[472, 488, 487]",2184883200000.0
990,"[100, 101, 102]",3564950400000.0
992,"[289, 290]",3261254400000.0
1004,"[492, 270]",2252620800000.0
1005,"[492, 270, 223]",2383257600000.0
1006,"[492, 270]",2572992000000.0
1007,"[492, 270]",2821046400000.0
1009,"[493, 494]",3537216000000.0
1010,"[496, 197, 495]",3520195200000.0
1011,"[496, 197, 495]",3520195200000.0
1012,"[496, 197, 495]",3520195200000.0
1013,"[496, 197, 495]",3520195200000.0
1014,"[336, 335]",3553459200000.0
1015,"[336, 335]",3553459200000.0
1016,"[336, 335]",3553459200000.0
1017,"[195, 196]",3555187200000.0
1018,"[497, 498]",3526329600000.0
1019,"[497, 498]",3526329600000.0
1020,"[497, 498]",3526329600000.0
1021,"[195, 196]",3564259200000.0
1022,"[336, 335]",3543782400000.0
1023,"[336, 335]",3543782400000.0
1024,[499],3519244800000.0
1027,[500],3513974400000.0
1028,"[417, 418]",3514060800000.0
1029,"[212, 213]",3555446400000.0
1030,"[212, 213]",3555446400000.0
1031,[500],3513974400000.0
1032,"[501, 502]",3544819200000.0
1033,"[90, 91]",3513974400000.0
1034,"[417, 418]",3514060800000.0
1035,"[90, 91]",3513974400000.0
1036,"[492, 270]",3513974400000.0
1037,[503],3513974400000.0
1038,"[504, 505]",3513974400000.0
1039,"[506, 507]",1833753600000.0
1040,"[504, 505]",3513974400000.0
1041,"[504, 505]",3513974400000.0
1044,"[496, 197, 495]",3571948800000.0
1045,"[492, 270]",3513974400000.0
1047,"[32, 31]",3542054400000.0
1048,"[32, 31]",3542054400000.0
1049,"[32, 31]",3542054400000.0
1050,"[32, 31]",3542054400000.0
1052,"[27, 28]",3532809600000.0
1053,"[27, 28]",3532809600000.0
1054,"[27, 28]",3532809600000.0
1055,"[27, 28]",3536956800000.0
1056,"[27, 28]",3551558400000.0
1059,"[27, 28]",3551558400000.0
1060,"[27, 28]",3551558400000.0
1061,"[27, 28]",3551558400000.0
1065,"[32, 31]",3542054400000.0
1066,"[90, 91]",3513974400000.0
1073,[499],3526934400000.0
1074,"[32, 31]",3542054400000.0
1075,"[212, 213]",3555446400000.0
1085,"[22, 23]",3467491200000.0
1087,"[513, 514]",3356208000000.0
1088,"[513, 514]",3356208000000.0
1091,"[442, 443]",3450124800000.0
1098,"[515, 516]",3561408000000.0
1099,"[336, 335]",3553459200000.0
1100,"[442, 443]",3513974400000.0
1102,"[448, 372, 447]",2921529600000.0
1103,"[448, 372, 447]",2921529600000.0
1104,"[448, 372, 447]",2921529600000.0
1105,"[448, 83, 372, 84, 447]",3284409600000.0
1106,"[448, 83, 372, 84, 447]",3284409600000.0
1107,"[448, 83, 372, 84, 447]",3284409600000.0
1108,"[448, 83, 372, 84, 447]",3284409600000.0
1109,"[448, 83, 372, 84, 447]",3284409600000.0
1110,"[448, 83, 372, 84, 447]",3284409600000.0
1111,"[448, 83, 372, 84, 447]",3284409600000.0
1112,"[448, 83, 372, 84, 447]",3284409600000.0
1113,"[307, 308]",3436128000000.0
1114,"[520, 519]",3513974400000.0
1115,"[520, 519]",3513974400000.0
1116,"[520, 519]",3513974400000.0
1117,"[520, 519]",3513974400000.0
1118,"[448, 372, 447]",2587593600000.0
1119,"[520, 519]",3525379200000.0
1120,"[448, 372, 447]",2830032000000.0
1121,"[448, 372, 447]",2830032000000.0
1122,"[448, 372, 447]",2830032000000.0
1123,"[448, 83, 372, 84, 447]",3284409600000.0
1124,"[448, 83, 372, 84, 447]",3284409600000.0
1125,"[448, 83, 372, 84, 447]",3284409600000.0
1140,"[100, 101, 102]",2978812800000.0
1141,"[100, 101, 102]",2978812800000.0
1142,"[289, 290]",3461616000000.0
1143,"[289, 290]",3461616000000.0
1144,"[27, 28]",3520540800000.0
1145,"[27, 28]",3520540800000.0
1146,"[27, 28]",3520540800000.0
1157,"[22, 23]",3326745600000.0
1158,"[22, 23]",3099945600000.0
1159,"[22, 23]",3099945600000.0
1160,"[22, 23]",3099945600000.0
1161,"[188, 191]",2977516800000.0
1162,"[188, 191]",2977516800000.0
1163,"[188, 191]",2977516800000.0
1164,"[289, 290]",3461616000000.0
1165,"[289, 290]",3461616000000.0
1166,"[264, 263]",3562963200000.0
1167,"[264, 263]",3562963200000.0
1172,"[521, 522]",2994969600000.0
1173,"[521, 522]",2173392000000.0
1176,[3],3147724800000.0
1177,[3],3147724800000.0
1178,[3],3147724800000.0
1182,"[27, 28]",3533500800000.0
1184,"[83, 84]",3059769600000.0
1185,"[83, 84]",3059769600000.0
1186,"[83, 84]",3059769600000.0
1187,"[83, 84]",3164054400000.0
1192,"[529, 530]",1938729600000.0
1200,"[112, 111]",2899497600000.0
1201,"[112, 111]",2899497600000.0
1202,"[112, 111]",2899497600000.0
1203,"[112, 111]",2899497600000.0
1219,"[544, 545, 543]",2887315200000.0
1221,"[433, 434]",3101760000000.0
1223,"[547, 546, 83, 84]",3217536000000.0
1224,"[547, 546, 83, 84]",3217536000000.0
1225,"[547, 546, 83, 84]",3217536000000.0
1227,"[400, 401, 276, 277, 278, 279]",2538345600000.0
1230,"[372, 373]",3502224000000.0
1232,"[400, 401, 276, 277, 278, 279]",2538345600000.0
1233,"[372, 373]",3502224000000.0
1234,"[372, 373]",3502224000000.0
1235,"[372, 373]",3502224000000.0
1236,"[372, 373]",3502224000000.0
1237,"[372, 373]",3502224000000.0
1238,"[546, 547]",3486758400000.0
1239,"[546, 547]",3079036800000.0
1240,"[546, 547]",3079036800000.0
1254,"[41, 78, 111, 112, 372, 373, 53]",3054931200000.0
1255,"[41, 78, 111, 112, 372, 373, 53]",3054931200000.0
1256,"[41, 78, 111, 112, 372, 373, 53]",3054931200000.0
1257,"[41, 78, 111, 112, 372, 373, 53]",3054931200000.0
1258,"[547, 546, 83, 84]",3412022400000.0
1259,"[547, 546, 83, 84]",3412022400000.0
1262,"[547, 546, 83, 84]",3505075200000.0
1263,"[547, 546, 83, 84]",3490041600000.0
1264,"[548, 549]",3236457600000.0
1266,"[184, 69, 70, 183]",3250195200000.0
1269,"[433, 434]",3485462400000.0
1270,"[433, 434]",3485462400000.0
1271,"[548, 549]",3236457600000.0
1272,"[417, 418]",3500841600000.0
1273,"[417, 418]",3500841600000.0
1274,"[417, 418]",3027974400000.0
1275,"[493, 494]",3011472000000.0
1276,"[548, 549]",3236457600000.0
